smiles,inchikey,tm_k,source
COc1ccccc1OC(=O)Oc1ccccc1OC,ORUJFMPWKPVXLZ-UHFFFAOYSA-N,360.15,bradley
COc1cc(C#N)cc(OC)c1OC,OSBQUSPVORCDCU-UHFFFAOYSA-N,366.15,bradley
Cc1cc(O)cc(C)c1Cl,OSDLLIBGSJNGJE-UHFFFAOYSA-N,388.15,bradley
C=CCCl,OSDWBNJEKMUWAV-UHFFFAOYSA-N,139.15,bradley
Cc1cccc(Cl)c1,OSOUNOBYRMOXQQ-UHFFFAOYSA-N,225.15,bradley
COC(=O)c1ccccc1O,OSWPMRLSEDHDFF-UHFFFAOYSA-N,264.15,bradley
O=C(CCC(=O)c1ccccc1)c1ccccc1,OSWWFLDIIGGSJV-UHFFFAOYSA-N,419.15,bradley
C#CCCO,OTJZCIYGRUNXTP-UHFFFAOYSA-N,209.55,bradley
O=C(Cc1ccccc1)c1ccccc1,OTKCEEWUXHVZQI-UHFFFAOYSA-N,328.15,bradley
O=C(O)c1ccc([N+](=O)[O-])cc1,OTLNPYWUJOZPPA-UHFFFAOYSA-N,513.15,bradley
c1ccc(-c2nnc(-c3ccccn3)nc2-c2ccccc2)cc1,OTMYLOBWDNFTLO-UHFFFAOYSA-N,464.15,bradley
CC=CCCCC,OTTZHAVKAVGASB-UHFFFAOYSA-N,164.15,bradley
CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,OTVAEFIXJLOWRX-UHFFFAOYSA-N,438.15,bradley
CC(C)Nc1ccc(Nc2ccccc2)cc1,OUBMGJOQLXMSNT-UHFFFAOYSA-N,350.15,bradley
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,OUDSBRTVNLOZBN-UHFFFAOYSA-N,443.15,bradley
CCCCCCOC=O,OUGPMNMLWKSBRI-UHFFFAOYSA-N,210.15,bradley
Cc1csc(N)n1,OUQMXTJYCAJLGO-UHFFFAOYSA-N,317.15,bradley
O=C(O)COc1ccc(Cl)cc1Cl,OVSKIKFHRZPJSS-UHFFFAOYSA-N,411.15,bradley
Clc1ccc(Cl)c(Br)c1,OVXVQBCRONSPDC-UHFFFAOYSA-N,307.15,bradley
C[C@H](O)[C@@H](C)O,OWBTYPJTUOEWEK-ZXZARUISSA-N,306.15,bradley
CC(C(C)(C)C)C(C)(C)C,OWFKEHICSVOVAC-UHFFFAOYSA-N,234.15,bradley
N=C(Nc1ccccc1)Nc1ccccc1,OWRCNXZUPFZXOS-UHFFFAOYSA-N,422.15,bradley
C=C(C)C(C)C,OWWIWYDDISJUMY-UHFFFAOYSA-N,116.15,bradley
C(CC1CCNCC1)CC1CCNCC1,OXEZLYIDQPBCBB-UHFFFAOYSA-N,339.15,bradley
Sc1ncc[nH]1,OXFSTTJBVAAALW-UHFFFAOYSA-N,498.15,bradley
BrCc1cccc(CBr)c1,OXHOPZLBSSTTBU-UHFFFAOYSA-N,348.15,bradley
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,OXNIZHLAWKMVMX-UHFFFAOYSA-N,395.15,bradley
C#CCC(C)C,OXRWICUICBZVAE-UHFFFAOYSA-N,168.15,bradley
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,OYHQOLUKZRVURQ-HZJYTTRNSA-N,266.25,des
Nc1ccncn1,OYRRZWATULMEPF-UHFFFAOYSA-N,423.15,bradley
Nc1ccncc1N,OYTKINVCDFNREN-UHFFFAOYSA-N,492.15,bradley
BrCCBr,PAAZPARNPHGIKF-UHFFFAOYSA-N,283.15,bradley
NC1CCCCC1,PAFZNILMFXTMIY-UHFFFAOYSA-N,255.15,bradley
C=C=C(C)C,PAKGDPSCXSUALC-UHFFFAOYSA-N,159.15,bradley
CCC(=O)c1ccc(C)cc1,PATYHUUYADUHQS-UHFFFAOYSA-N,280.15,bradley
Nc1ccccc1,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,267.15,bradley
C=CCc1ccccc1OCC(O)CNC(C)C,PAZJSJFMUHDSTF-UHFFFAOYSA-N,381.15,bradley
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,PAZQYDJGLKSCSI-UHFFFAOYSA-N,447.15,bradley
Nc1ccc(Cl)cc1[N+](=O)[O-],PBGKNXWGYQPUJK-UHFFFAOYSA-N,389.65,bradley
CCCCCCCCCCCCBr,PBLNBZIONSLZBU-UHFFFAOYSA-N,263.15,bradley
OCc1cccc2ccccc12,PBLNHHSDYFYZNC-UHFFFAOYSA-N,334.15,bradley
CCCCCCC(O)CCCC,PCFOZHPCKQPZCN-UHFFFAOYSA-N,269.15,bradley
c1ccc(Cc2ccccn2)cc1,PCFUWBOSXMKGIP-UHFFFAOYSA-N,283.15,bradley
CC#CC#CC,PCTCNWZFDASPLA-UHFFFAOYSA-N,340.15,bradley
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,PCZOHLXUXFIOCF-BXMDZJJMSA-N,448.15,bradley
OCC(O)CO,PEDCQBHIVMGVHV-UHFFFAOYSA-N,291.22,des
O=C1C=CC(=O)N1,PEEHTFAAVSWFBL-UHFFFAOYSA-N,365.15,bradley
Oc1ccc2c(c1)CCC2,PEHSSTUGJUBZBI-UHFFFAOYSA-N,326.15,bradley
c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,PEQHIRFAKIASBK-UHFFFAOYSA-N,556.15,bradley
COc1cc(C)ccc1O,PETRWTHZSKVLRE-UHFFFAOYSA-N,279.15,bradley
CCCC(=O)CC,PFCHFHIRKBAQGU-UHFFFAOYSA-N,218.15,bradley
Cc1cc(Cl)nc2ccccc12,PFEIMKNQOIFKSW-UHFFFAOYSA-N,328.15,bradley
O=C(n1ccnc1)n1ccnc1,PFKFTWBEEFSNDU-UHFFFAOYSA-N,391.15,bradley
CCOC(=O)C(NC=O)C(=O)OCC,PFLHGSJLYNJIOF-UHFFFAOYSA-N,326.15,bradley
NCCCNCCCCNCCCN,PFNFFQXMRSDOHW-UHFFFAOYSA-N,302.15,bradley
OC1CCCCC1O,PFURGBBHAOXLIO-UHFFFAOYSA-N,373.15,bradley
OCc1c(F)c(F)c(F)c(F)c1F,PGJYYCIOYBZTPU-UHFFFAOYSA-N,307.15,bradley
NC(=O)CI,PGLTVOMIXTUURA-UHFFFAOYSA-N,367.15,bradley
CC(=O)C1C(=O)C=C(C)OC1=O,PGRHXDWITVMQBC-UHFFFAOYSA-N,384.15,bradley
Cc1cccc(O)c1O,PGSWEKYNAOWQDF-UHFFFAOYSA-N,338.15,bradley
C[N+](C)(C)C[C@H](O)CC(=O)[O-],PHIQHXFUZVPYII-ZCFIWIBFSA-N,470.15,des
CC(C)CCO,PHTQWCKDNZKARW-UHFFFAOYSA-N,156.15,bradley
CCOC(=O)c1ccc([N+](=O)[O-])cc1,PHWSCBWNPZDYRI-UHFFFAOYSA-N,331.15,bradley
NCCN,PIICEJLVQHRZGT-UHFFFAOYSA-N,281.65,bradley
C(=C/c1ccccc1)\c1ccccc1,PJANXHGTPQOBST-VAWYXSNFSA-N,398.15,bradley
CC(=O)C(C)(C)C,PJGSXYOJTGTZAV-UHFFFAOYSA-N,220.65,bradley
CCC(=O)c1cc(F)c(O)c(F)c1,PJIDRPUAOWTRGM-UHFFFAOYSA-N,400.15,bradley
O=Cc1ccc2ccccc2c1,PJKVFARRVXDXAD-UHFFFAOYSA-N,334.15,bradley
C=CCCCCCCCCCCCCC,PJLHTVIBELQURV-UHFFFAOYSA-N,269.15,bradley
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,PJMPHNIQZUBGLI-UHFFFAOYSA-N,356.15,bradley
CCOc1ccc(C#N)cc1,PJRLUGQMEZZDIY-UHFFFAOYSA-N,335.15,bradley
CCCCCC(=O)OC(=O)CCCCC,PKHMTIRCAFTBDS-UHFFFAOYSA-N,233.15,bradley
Brc1ccc(-c2ccccc2)cc1,PKJBWOWQJHHAHG-UHFFFAOYSA-N,363.15,bradley
N#Cc1ccc2c(c1)OCO2,PKRWWZCDLJSJIF-UHFFFAOYSA-N,366.15,bradley
C=CC(C)(C)C,PKXHXOTZMFCXSH-UHFFFAOYSA-N,158.15,bradley
COc1ccccc1C=O,PKZJLOCLABXVMC-UHFFFAOYSA-N,311.15,bradley
CCn1c2ccccc2c2ccccc21,PLAZXGNBGZYJSA-UHFFFAOYSA-N,342.15,bradley
Nc1ccc(O)cc1,PLIKAWJENQZMHA-UHFFFAOYSA-N,462.15,bradley
CN1CC=C(c2ccccc2)CC1,PLRACCBDVIHHLZ-UHFFFAOYSA-N,311.65,bradley
CCCCCCC(C)CC,PLZDDPSCZHRBOY-UHFFFAOYSA-N,188.15,bradley
CCCCCCCCC#N,PLZZPPHAMDJOSR-UHFFFAOYSA-N,239.15,bradley
CCCCCCS,PMBXCGGQNSVESQ-UHFFFAOYSA-N,192.15,bradley
C=CC=CC,PMJHHCWVYXUKFD-UHFFFAOYSA-N,159.15,bradley
CC(S)C(=O)O,PMNLUUOXGOOLSP-UHFFFAOYSA-N,284.15,bradley
C1CCC1,PMPVIKIVABFJJI-UHFFFAOYSA-N,182.15,bradley
Cn1ccnc1S,PMRYVIKBURPHAH-UHFFFAOYSA-N,419.15,bradley
Oc1ccnc2ccccc12,PMZDQRJGMBOQBF-UHFFFAOYSA-N,476.15,bradley
II,PNDPGZBMCMUPRI-UHFFFAOYSA-N,386.65,bradley
C=C(C)Cl,PNLQPWWBHXMFCA-UHFFFAOYSA-N,135.15,bradley
Nc1cccc(Cl)c1,PNPCRKVUWYDDST-UHFFFAOYSA-N,263.15,bradley
CC1CC(C)C(C)C1,PNUFYSGVPVMNRN-UHFFFAOYSA-N,140.55,bradley
COP(=S)(OC)Oc1ccc(SC)c(C)c1,PNVJTZOFSHSLTO-UHFFFAOYSA-N,280.15,bradley
N#CCc1ccc(I)cc1,PNXWQTYSBFGIFD-UHFFFAOYSA-N,326.15,bradley
Ic1ccc(I)s1,PNYWRAHWEIOAGK-UHFFFAOYSA-N,314.15,bradley
CCCCOCCO,POAOYUHQDCAZBD-UHFFFAOYSA-N,198.15,bradley
CCC#CC(C)C,POBOUPFSQKXZFZ-UHFFFAOYSA-N,156.15,bradley
CCCC[n+]1ccccc1.[Cl-],POKOASTYJWUQJG-UHFFFAOYSA-M,405.4,des
CCCCCCCCCCCCCCCCCCCCCCCC,POOSGDOYLQNASK-UHFFFAOYSA-N,324.15,bradley
CCCCCCCCCCCC(=O)O,POULHZVOKOAJMA-UHFFFAOYSA-N,317.5,des
O=S(=O)(Cl)c1ccc(I)cc1,POXFXTSTVWDWIR-UHFFFAOYSA-N,355.15,bradley
CC=C(C)C(C)C,PPBWEVVDSRKEIK-UHFFFAOYSA-N,149.15,bradley
O=C(O)c1cc([N+](=O)[O-])ccc1O,PPDRLQLKHRZIJC-UHFFFAOYSA-N,505.15,bradley
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,PPQNQXQZIWHJRB-UHFFFAOYSA-N,452.65,bradley
Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,PPTXVXKCQZKFBN-UHFFFAOYSA-N,490.15,bradley
C#CC(C)(C)C,PPWNCLVNXGCGAF-UHFFFAOYSA-N,195.15,bradley
CCOC(=O)CC(C)C,PPXUHEORWJQRHJ-UHFFFAOYSA-N,174.15,bradley
CCCC(=O)OCCC(C)C,PQLMXFQTAMDXIZ-UHFFFAOYSA-N,200.15,bradley
c1ccc2c(c1)CCC2,PQNFLJBBNBOBRQ-UHFFFAOYSA-N,222.15,bradley
Cc1ccccc1Cc1ccccc1,PQTAUFTUHHRKSS-UHFFFAOYSA-N,280.15,bradley
CC1OC1C,PQXKWPLDPFFDJP-UHFFFAOYSA-N,188.15,bradley
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,PROQIPRRNZUXQM-ZXXIGWHRSA-N,555.15,bradley
O=C(O)Cc1cccc2ccccc12,PRPINYUDVPFIRX-UHFFFAOYSA-N,403.15,bradley
CC(CO)(CO)C(=O)O,PTBDIHRZYDMNKB-UHFFFAOYSA-N,462.15,bradley
OCc1ccc(Cl)cc1,PTHGDVCPCZKZKR-UHFFFAOYSA-N,344.15,bradley
OCc1ccncc1,PTMBWNZJOQBTBK-UHFFFAOYSA-N,327.15,bradley
CC(C)CC(=O)CC(C)C,PTTPXKJBFFKCEK-UHFFFAOYSA-N,231.15,bradley
NC(=O)OCc1ccccc1,PUJDIJCNWFYVJX-UHFFFAOYSA-N,360.15,bradley
N#Cc1cc(Cl)cc(Cl)c1,PUJSUOGJGIECFQ-UHFFFAOYSA-N,337.15,bradley
C=CCC(=O)O,PVEOYINWKBTPIZ-UHFFFAOYSA-N,234.15,bradley
Cc1cc(C)c(S(=O)(=O)Cl)c(C)c1,PVJZBZSCGJAWNG-UHFFFAOYSA-N,328.15,bradley
O=C(O)c1cccnc1,PVNIIMVLHYAWGP-UHFFFAOYSA-N,509.75,bradley
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,PVNIQBQSYATKKL-UHFFFAOYSA-N,335.15,bradley
CCCI,PVWOIHVRPOBWPI-UHFFFAOYSA-N,172.15,bradley
O=[N+]([O-])c1ccccc1F,PWKNBLFSJAVFAB-UHFFFAOYSA-N,265.15,bradley
CC(=O)N[C@@H](CS)C(=O)O,PWKSKIMOESPYIA-BYPYZUCNSA-N,383.15,bradley
OCC(O)c1ccccc1,PWMWNFMRSKOCEY-UHFFFAOYSA-N,340.15,bradley
O=[N+]([O-])c1c(F)cc(F)cc1F,PWRFDGYYJWQIAB-UHFFFAOYSA-N,277.15,bradley
NCCCCCCCN,PWSKHLMYTZNYKO-UHFFFAOYSA-N,301.15,bradley
CC(C)=NO,PXAJQJMDEXJWFB-UHFFFAOYSA-N,335.15,bradley
NC(=O)c1ccccc1N,PXBFMLJZNCDSMP-UHFFFAOYSA-N,386.15,bradley
Oc1ccc(Cc2ccc(O)cc2)cc1,PXKLMJQFEQBVLD-UHFFFAOYSA-N,434.15,bradley
C=CCC1(C2C=CCCC2)C(=O)NC(=S)NC1=O,PXLVRFQEBVNJOH-UHFFFAOYSA-N,421.15,bradley
N#CCc1ccc([N+](=O)[O-])cc1,PXNJGLAVKOXITN-UHFFFAOYSA-N,389.15,bradley
O=[N+]([O-])c1cccc2cnccc12,PYGMPFQCCWBTJQ-UHFFFAOYSA-N,381.15,bradley
C=CCCC=C,PYGSKMBEVAICCR-UHFFFAOYSA-N,132.15,bradley
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,PYGXAGIECVVIOZ-UHFFFAOYSA-N,262.15,bradley
O=C(O)C(c1ccccc1)c1ccccc1,PYHXGXCGESYPCW-UHFFFAOYSA-N,420.15,bradley
Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,233.15,bradley
O=C[C@H](O)[C@H](O)[C@H](O)CO,PYMYPHUHKUWMLA-LMVFSUKVSA-N,355.15,bradley
Nc1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1,PZPZDEIASIKHPY-UHFFFAOYSA-N,440.15,bradley
COC(=O)CCl,QABLOFMHHSOFRJ-UHFFFAOYSA-N,241.15,bradley
O=C(OC(=O)C(F)(F)F)C(F)(F)F,QAEDZJGFFMLHHQ-UHFFFAOYSA-N,210.15,bradley
CN(C)C(=O)C(c1ccccc1)c1ccccc1,QAHFOPIILNICLA-UHFFFAOYSA-N,406.65,bradley
O=C(O)/C=C/c1ccc(O)c(O)c1,QAIPRVGONGVQAS-DUXPYHPUSA-N,505.66,des
O=C(O)c1cccc(Cl)c1Cl,QAOJBHRZQQDFHA-UHFFFAOYSA-N,441.15,bradley
Brc1ccccc1,QARVLSVVCXYDNA-UHFFFAOYSA-N,242.15,bradley
O=C(O)c1ccc([N+](=O)[O-])cc1Cl,QAYNSPOKTRVZRC-UHFFFAOYSA-N,412.15,bradley
CC(C)(c1ccccc1)c1ccc(O)cc1,QBDSZLJBMIMQRS-UHFFFAOYSA-N,344.65,bradley
Clc1ccccc1Br,QBELEDRHMPMKHP-UHFFFAOYSA-N,260.15,bradley
CC(=O)c1ccc(C(=O)O)cc1,QBHDSQZASIBAAI-UHFFFAOYSA-N,482.15,bradley
BrCCCCOc1ccccc1,QBLISOIWPZSVIK-UHFFFAOYSA-N,315.15,bradley
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],QBVXKDJEZKEASM-UHFFFAOYSA-M,369.65,des
OCCOc1ccccc1,QCDWFXQBSFUVSP-UHFFFAOYSA-N,285.15,bradley
Oc1cc(O)cc(O)c1,QCDYQQDYXPDABM-UHFFFAOYSA-N,491.15,bradley
Brc1cc(Br)c(Br)cc1Br,QCKHVNQHBOGZER-UHFFFAOYSA-N,455.15,bradley
O=C(O)c1cc[n+]([O-])cc1,QCWTWMJMLSKQCJ-UHFFFAOYSA-N,543.15,bradley
CC(=O)Nc1ccc(C(=O)O)cc1,QCXJEYYXVJIFCE-UHFFFAOYSA-N,529.15,bradley
CC(=O)c1ccc(-c2ccccc2)cc1,QCZZSANNLWPGEA-UHFFFAOYSA-N,393.15,bradley
CC(=O)c1ccccc1C(=O)O,QDAWXRKTSATEOP-UHFFFAOYSA-N,389.15,bradley
CCCCCCCCCCCCCC(N)=O,QEALYLRSRQDCRA-UHFFFAOYSA-N,379.15,bradley
O=Cc1cc2ccccc2c2ccccc12,QECIGCMPORCORE-UHFFFAOYSA-N,375.15,bradley
CC1(C)CCCCC1,QEGNUYASOUJEHD-UHFFFAOYSA-N,240.15,bradley
CCCOC(=O)c1ccc(O)cc1,QELSKZZBTMNZEB-UHFFFAOYSA-N,369.15,bradley
Cc1cc(Br)c(C)cc1Br,QENIALCDPFDFHX-UHFFFAOYSA-N,346.15,bradley
O=C(O)c1cccs1,QERYCTSHXKAMIS-UHFFFAOYSA-N,401.15,bradley
O=C(O)COCC(=O)O,QEVGZEDELICMKH-UHFFFAOYSA-N,416.15,bradley
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,QEVHRUUCFGRFIF-MDEJGZGSSA-N,538.15,bradley
O=C(O)CCCl,QEYMMOKECZBKAC-UHFFFAOYSA-N,312.15,bradley
COc1ccc(N)c([N+](=O)[O-])c1,QFMJFXFXQAFGBO-UHFFFAOYSA-N,400.15,bradley
CCCCOC(=O)c1ccc(O)cc1,QFOHBWFCKVYLES-UHFFFAOYSA-N,342.15,bradley
COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,QFWPJPIVLCBXFJ-UHFFFAOYSA-N,425.15,bradley
N#CNC(=N)N,QGBSISYHAICWAH-UHFFFAOYSA-N,481.15,bradley
S=C=S,QGJOPFRUJISHPQ-UHFFFAOYSA-N,161.15,bradley
O=C(O)c1ccc(O)c(Cl)c1,QGNLHMKIGMZKJX-UHFFFAOYSA-N,442.15,bradley
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,QHMGJGNTMQDRQA-UHFFFAOYSA-N,343.15,bradley
CC(C)(C)c1ccc(O)cc1,QHPQWRBYOIRBIT-UHFFFAOYSA-N,372.15,bradley
Oc1ccc(O)cc1,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,445.45,des
NC(=O)c1ccc(N)cc1,QIKYZXDTTPVVAC-UHFFFAOYSA-N,455.15,bradley
OC(c1ccccc1)c1ccccc1,QILSFLSDHQAZET-UHFFFAOYSA-N,339.15,bradley
Cc1ccc2ccccc2c1,QIMMUPPBPVKWKM-UHFFFAOYSA-N,306.15,bradley
O=C(O)C(Br)(Br)Br,QIONYIKHPASLHO-UHFFFAOYSA-N,404.65,bradley
CCCCCCCCCCCCCCCCCC(=O)O,QIQXTHQIDYTFRH-UHFFFAOYSA-N,343.67,des
Oc1ccccc1C=Nc1ccccc1,QIYHCQVVYSSDTI-UHFFFAOYSA-N,324.15,bradley
CN(C)c1ccc([N+](=O)[O-])cc1,QJAIOCKFIORVFU-UHFFFAOYSA-N,438.15,bradley
CCCCCCCCCCCCCCCCCCS,QJAOYSPHSNGHNC-UHFFFAOYSA-N,305.15,bradley
COc1ccc(Br)cc1,QJPJQTDYNZXKQF-UHFFFAOYSA-N,283.15,bradley
COc1cc(C#N)ccc1O,QJRWLNLUIAJTAD-UHFFFAOYSA-N,360.15,bradley
Cc1cc(Br)ccc1Br,QKEZTJYRBHOKHH-UHFFFAOYSA-N,278.15,bradley
Cc1c(Br)cc(Br)c(O)c1Br,QKHROXOPRBWBDD-UHFFFAOYSA-N,355.15,bradley
CC(=O)[O-].C[N+](C)(C)CCO,QLKGUVGAXDXFFW-UHFFFAOYSA-M,362.62,des
CCC(N)=O,QLNJFJADRCOGBJ-UHFFFAOYSA-N,351.15,bradley
CC(=O)Nc1cccc(O)c1,QLNWXBAGRTUKKI-UHFFFAOYSA-N,419.15,bradley
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],QLPMKRZYJPNIRP-UHFFFAOYSA-M,311.65,des
O=P(O)(O)c1ccccc1,QLZHNIAADXEJJP-UHFFFAOYSA-N,434.15,bradley
CC=CCC,QMMOXUPEWRXHJS-UHFFFAOYSA-N,122.15,bradley
O=c1[nH]cnc2ccccc12,QMNUDYFKZYBWQX-UHFFFAOYSA-N,491.15,bradley
N#CCc1ccc(C(F)(F)F)cc1,QNKOCFJZJWOXDE-UHFFFAOYSA-N,318.15,bradley
O=C1CCc2ccccc21,QNXSIUBBGPHDDE-UHFFFAOYSA-N,313.15,bradley
C(=NC1CCCCC1)=NC1CCCCC1,QOSSAOTZNIDXMA-UHFFFAOYSA-N,307.65,bradley
O=C(O)Cc1ccc(Br)cc1,QOWSWEBLNVACCL-UHFFFAOYSA-N,390.15,bradley
ClC1c2ccccc2CCc2ccccc21,QPERNSDCEUTOTE-UHFFFAOYSA-N,380.15,bradley
ClC(Cl)C(Cl)Cl,QPFMBZIOSGYJDE-UHFFFAOYSA-N,230.15,bradley
COC(=O)c1ccccc1,QPJVMBTYPHYUOC-UHFFFAOYSA-N,261.15,bradley
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,QPPBRPIAZZHUNT-UHFFFAOYSA-N,508.15,bradley
O=[N+]([O-])c1ccc(F)cc1O,QQURWFRNETXFTN-UHFFFAOYSA-N,306.15,bradley
O=C(O)c1cccc(C(=O)O)c1,QQVIHTHCMHWDBS-UHFFFAOYSA-N,615.15,bradley
CN1[C@@H]2CC[C@H]1CC(=O)C2,QQXLDOJGLXJCSE-KNVOCYPGSA-N,315.15,bradley
CCOC(=O)c1cc2ccccc2[nH]1,QQXQAEWRSVZPJM-UHFFFAOYSA-N,397.15,bradley
CCCCC(C)=O,QQZOPKMRPOGIEB-UHFFFAOYSA-N,216.15,bradley
CCC(C)C(CC)C(N)=O,QRCJOCOSPZMDJY-UHFFFAOYSA-N,387.15,bradley
COc1cc(CC(=O)O)ccc1O,QRMZSPFSDQBLIX-UHFFFAOYSA-N,416.15,bradley
CC=Cc1ccccc1,QROGIFZRVHSFLM-UHFFFAOYSA-N,244.15,bradley
NNC(=O)c1ccncc1,QRXWMOHMRWLFEY-UHFFFAOYSA-N,444.15,bradley
O=C(O)Cc1ccc(-c2ccccc2)cc1,QRZAKQDHEVVFRX-UHFFFAOYSA-N,434.15,bradley
CC(=O)Nc1ccccc1C(=O)O,QSACCXVHEVWNMX-UHFFFAOYSA-N,457.15,bradley
CC(=O)C(C)=O,QSJXEFYPDANLFS-UHFFFAOYSA-N,270.15,bradley
CNCCCC12CCC(c3ccccc31)c1ccccc12,QSLMDECMDJKHMQ-UHFFFAOYSA-N,365.15,bradley
Nc1ccc(Cl)cc1,QSNSCYSYFYORTR-UHFFFAOYSA-N,345.65,bradley
COC(=O)c1ccc(C)cc1,QSSJZLPUHJDYKF-UHFFFAOYSA-N,310.15,bradley
Cc1ccccc1Br,QSSXJPIWXQTSIX-UHFFFAOYSA-N,246.15,bradley
CC(=O)O,QTBSBXVTEAMEQO-UHFFFAOYSA-N,289.85,des
Cc1cccc(C)c1I,QTUGGVBKWIYQSS-UHFFFAOYSA-N,284.15,bradley
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,QUAMTGJKVDWJEQ-UHFFFAOYSA-N,321.15,bradley
CCc1cccc(C)c1C,QUBBAXISAHIDNM-UHFFFAOYSA-N,223.15,bradley
O=C(O)c1cc([N+](=O)[O-])ccc1Cl,QUEKGYQTRJVEQC-UHFFFAOYSA-N,439.15,bradley
O=[N+]([O-])c1ccc(Cl)cc1Cl,QUIMTLZDMCNYGY-UHFFFAOYSA-N,303.65,bradley
CC(=O)OCc1ccccc1,QUKGYYKBILRGFE-UHFFFAOYSA-N,222.15,bradley
CCC(C)(C)C(C)(C)C,QUKOJKFJIHSBKV-UHFFFAOYSA-N,263.15,bradley
FC(F)(F)c1ccc(Cl)cc1,QULYNCCPRWKEMF-UHFFFAOYSA-N,237.15,bradley
BrCC(Br)Br,QUMDOMSJJIFTCA-UHFFFAOYSA-N,244.15,bradley
CCN,QUSNBJAOOMFDIB-UHFFFAOYSA-N,192.15,bradley
Cc1cccc(N)n1,QUXLCYFNVNNRBE-UHFFFAOYSA-N,316.15,bradley
C[C@H](NC(=O)OC(C)(C)C)C(=O)O,QVHJQCGUWFKTSE-YFKPBYRVSA-N,352.65,bradley
ClCC(Cl)(Cl)Cl,QVLAWKAXOMEXPM-UHFFFAOYSA-N,203.15,bradley
C[n+]1ccn(CCO)c1.[Cl-],QVRFXIWAQRNWEX-UHFFFAOYSA-M,358.88,des
N#Cc1ccccc1C=O,QVTPWONEVZJCCS-UHFFFAOYSA-N,377.15,bradley
O=C(O)c1cc(Cl)ccc1Cl,QVTQYSFCFOGITD-UHFFFAOYSA-N,425.65,bradley
Cc1cccc(O)c1C,QWBBPBRQALCEIZ-UHFFFAOYSA-N,345.69,des
c1c[nH]nn1,QWENRTYMTSOGBR-UHFFFAOYSA-N,297.15,bradley
CC1(C)CCCC1,QWHNJUXXYKPLQM-UHFFFAOYSA-N,203.15,bradley
NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,QWKKYJLAUWFPDB-UHFFFAOYSA-N,453.15,bradley
O=Cc1ccc(Oc2ccccc2)cc1,QWLHJVDRPZNVBS-UHFFFAOYSA-N,298.15,bradley
CCC(C)C,QWTDNUCVQCZILF-UHFFFAOYSA-N,113.15,bradley
c1ccc(CCc2ccccc2)cc1,QWUWMCYKGHVNAV-UHFFFAOYSA-N,325.15,bradley
Cc1ccccc1O,QWVGKYWNOKOFNN-UHFFFAOYSA-N,304.18,des
CCOC(=O)c1csc(C)n1,QWWPUBQHZFHZSF-UHFFFAOYSA-N,328.15,bradley
COC(=O)c1c[nH]c2ccccc12,QXAUTQFAWKKNLM-UHFFFAOYSA-N,424.15,bradley
N#CCc1ccccc1C(F)(F)F,QXDCZSJGEUSERL-UHFFFAOYSA-N,303.15,bradley
Cc1ccc(C)c(Br)c1,QXISTPDUYKNPLU-UHFFFAOYSA-N,283.15,bradley
NC(=O)c1ccc(O)cc1,QXSAKPUBHTZHKW-UHFFFAOYSA-N,434.15,bradley
CCc1nnc(N)s1,QXTRPGAMVIONMK-UHFFFAOYSA-N,473.15,bradley
Cn1c(=O)ccc2ccccc21,QYEMNJMSULGQRD-UHFFFAOYSA-N,348.15,bradley
C#CC1(O)CCCCC1,QYLFHLNFIHBCPR-UHFFFAOYSA-N,306.15,bradley
